list,n_ts,n_serie,ref,sim
1,6,1,-9.71276435916533e-07,-5.572343098597657e-07
1,6,1,-9.376856252591864e-07,-5.395093666035866e-07
1,6,1,-9.040096658630122e-07,-5.215136289821332e-07
1,6,1,-8.701701849023785e-07,-5.032560963309203e-07
1,6,1,-8.361101072479651e-07,-4.847459504231703e-07
1,6,1,-8.016849859761788e-07,-4.659925506739703e-07
1,6,1,-7.669458150289503e-07,-4.470054290085377e-07
1,6,1,-7.317055143830106e-07,-4.277942843907628e-07
1,6,1,-6.95916450043058e-07,-4.083689770096887e-07
1,6,1,-6.596708523360874e-07,-3.887395221232431e-07
1,6,1,-6.228431569651689e-07,-3.689160835603515e-07
1,6,1,-5.855172114450464e-07,-3.489089668845273e-07
1,6,1,-5.477110114181464e-07,-3.287286122241506e-07
1,6,1,-5.095634948182908e-07,-3.0838558677688353e-07
1,6,1,-4.712856187536847e-07,-2.878905769980318e-07
1,6,1,-4.32920720896227e-07,-2.6725438048510204e-07
1,6,1,-3.944780329336041e-07,-2.464878975733207e-07
1,6,1,-3.560166218478595e-07,-2.256021226594247e-07
1,6,1,-3.176000844703911e-07,-2.0460813527358528e-07
1,6,1,-2.792359239242976e-07,-1.835170909218408e-07
1,6,1,-2.410202091821547e-07,-1.6234021172385732e-07
1,6,1,-2.0269389580380845e-07,-1.4108877687316204e-07
1,6,1,-1.6410894407584737e-07,-1.1977411294916618e-07
1,6,1,-1.2532042752945054e-07,-9.840758411226342e-08
1,6,1,-8.637198920638717e-08,-7.700058221502024e-08
1,6,1,-4.71568222632611e-08,-5.5564516863922625e-08
1,6,1,-7.664630807811104e-09,-3.411080546727567e-08
1,6,1,3.1991299369369023e-08,-1.265086330563419e-08
1,6,1,7.184941073853557e-08,8.803906338450237e-09
1,6,1,1.1164134756433073e-07,3.0242121954569976e-08
1,6,1,1.513140394219513e-07,5.1652433446091636e-08
1,6,1,1.9097652727728162e-07,7.30235316036889e-08
1,6,1,2.306019254082691e-07,9.434415737641211e-08
1,6,1,2.701973240147266e-07,1.156031109075478e-07
1,6,1,3.097721919786407e-07,1.3678926030451812e-07
1,6,1,3.493692195560055e-07,1.5789155011441568e-07
1,6,1,3.889927352072696e-07,1.7889900947942822e-07
1,6,1,4.286974092871138e-07,1.9980075994933777e-07
1,6,1,4.684184558298571e-07,2.2058602293143185e-07
1,6,1,5.081134499983785e-07,2.412441267614892e-07
1,6,1,5.47888990857754e-07,2.6176451338294454e-07
1,6,1,5.876377668967706e-07,2.821367446248394e-07
1,6,1,6.27352233181794e-07,3.023505080726749e-07
1,6,1,6.670454797039427e-07,3.2239562252974423e-07
1,6,1,7.064709015625322e-07,3.4226204306988154e-07
1,6,1,7.455715087337439e-07,3.6193986568578086e-07
1,6,1,7.843039436139582e-07,3.81419331540065e-07
1,6,1,8.225157961279533e-07,4.0069083082908666e-07
1,6,1,8.602120518395169e-07,4.197449062719921e-07
1,6,1,8.973714420004593e-07,4.385722562398506e-07
1,6,1,9.338914237709346e-07,4.571637375416284e-07
1,6,1,9.697546920982816e-07,4.7551036788546247e-07
1,6,1,1.005030447481092e-06,4.936033280350572e-07
1,6,1,1.0397201105352351e-06,5.114339636820893e-07
1,6,1,1.073737857717924e-06,5.289937870562783e-07
1,6,1,1.1070245419207997e-06,5.462744782952613e-07
1,6,1,1.1395434819034188e-06,5.632678865966302e-07
1,6,1,1.1713924908084783e-06,5.799660311744595e-07
1,6,1,1.2026226696611127e-06,5.963611020423999e-07
1,6,1,1.2331353418142753e-06,6.124454606449509e-07
1,6,1,1.2629315063088368e-06,6.282116403579008e-07
1,6,1,1.292017230427816e-06,6.436523468781261e-07
1,6,1,1.3203102290151162e-06,6.587604585220411e-07
1,6,1,1.3477858647145758e-06,6.735290264509598e-07
1,6,1,1.3746201299175542e-06,6.879512748405467e-07
1,6,1,1.400794034596219e-06,7.020206010103681e-07
1,6,1,1.4262328371823209e-06,7.157305755283683e-07
1,6,1,1.4509591939942776e-06,7.290749423038726e-07
1,6,1,1.4750015271378855e-06,7.420476186815037e-07
1,6,1,1.4983928400104568e-06,7.546426955471828e-07
1,6,1,1.5211465366677315e-06,7.66854437456198e-07
1,6,1,1.5433446936769408e-06,7.786772827921645e-07
1,6,1,1.5650004231903728e-06,7.901058439645818e-07
1,6,1,1.5859509251730142e-06,8.011349076516222e-07
1,6,1,1.606113748847344e-06,8.117594350937659e-07
1,6,1,1.6254330431799793e-06,8.219745624429364e-07
1,6,1,1.643945927942766e-06,8.317756011708835e-07
1,6,1,1.6616120917538378e-06,8.411580385397181e-07
1,6,1,1.6782928547866276e-06,8.501175381367211e-07
1,6,1,1.6939616473781664e-06,8.586499404748211e-07
1,6,1,1.708520137669867e-06,8.66751263659476e-07
1,6,1,1.7219717010797665e-06,8.744177041220812e-07
1,6,1,1.7342626640759375e-06,8.816456374194797e-07
1,6,1,1.7453364831229258e-06,8.884316190986458e-07
1,6,1,1.7553283368770031e-06,8.947723856251642e-07
1,6,1,1.7642878169455398e-06,9.006648553737265e-07
1,6,1,1.7721000852361705e-06,9.061061296785022e-07
1,6,1,1.7788194930240976e-06,9.110934939409234e-07
1,6,1,1.7845955377424725e-06,9.156244187921395e-07
1,6,1,1.7894075756010802e-06,9.196965613071457e-07
1,6,1,1.793267231857224e-06,9.233077662673743e-07
1,6,1,1.7962480163038072e-06,9.264560674683413e-07
1,6,1,1.7983276150770738e-06,9.291396890687725e-07
1,6,1,1.7994565751449358e-06,9.313570469774914e-07
1,6,1,1.799637759654834e-06,9.331067502742131e-07
1,6,1,1.7990486607956972e-06,9.343876026602856e-07
1,6,1,1.7976618995009962e-06,9.351986039353088e-07
1,6,1,1.7954349596729877e-06,9.355389514954818e-07
1,6,1,1.7923764875474272e-06,9.354080418494376e-07
1,6,1,1.7883652321709228e-06,9.348054721472567e-07
1,6,1,1.783396893715539e-06,9.337310417182731e-07
1,6,1,1.7773997833314153e-06,9.321847536132206e-07
1,6,1,1.7704178971695318e-06,9.301668161461935e-07
1,6,1,1.7624724991126206e-06,9.276776444318277e-07
1,6,1,1.7536030581331677e-06,9.247178619130325e-07
1,6,1,1.7438909227879173e-06,9.212883018745218e-07
1,6,1,1.7332750832395715e-06,9.173900089373117e-07
1,6,1,1.7218018197475696e-06,9.130242405292541e-07
1,6,1,1.7095663403062094e-06,9.081924683265799e-07
1,6,1,1.6966011187707432e-06,9.028963796613074e-07
1,6,1,1.6827999420585997e-06,8.971378788892545e-07
1,6,1,1.668115921702054e-06,8.90919088713259e-07
1,6,1,1.6526281039654656e-06,8.842423514560624e-07
1,6,1,1.6363438914665102e-06,8.771102302771565e-07
1,6,1,1.619231434078303e-06,8.695255103277196e-07
1,6,1,1.601268519387684e-06,8.614911998375815e-07
1,6,1,1.5824340374784192e-06,8.530105311279577e-07
1,6,1,1.562831050222631e-06,8.440869615434783e-07
1,6,1,1.5424835690397126e-06,8.347241742968117e-07
1,6,1,1.5213617839836032e-06,8.249260792189397e-07
1,6,1,1.4997229742557842e-06,8.146968134078892e-07
1,6,1,1.4776258081056598e-06,8.040407417684626e-07
1,6,1,1.454935569698416e-06,7.929624574352312e-07
1,6,1,1.4317733630919048e-06,7.814667820707776e-07
1,6,1,1.408129239914076e-06,7.695587660308819e-07
1,6,1,1.3839744279073052e-06,7.57243688388056e-07
1,6,1,1.3593299486167322e-06,7.445270568045366e-07
1,6,1,1.3341373029192527e-06,7.314146072455609e-07
1,6,1,1.3082782907312053e-06,7.179123035234649e-07
1,6,1,1.2817874575688653e-06,7.040263366628743e-07
1,6,1,1.2548572534485765e-06,6.897631240770091e-07
1,6,1,1.2274672829908833e-06,6.751293085448887e-07
1,6,1,1.1997280016506276e-06,6.601317569790279e-07
1,6,1,1.1716784355513991e-06,6.447775589730529e-07
1,6,1,1.1434654178928163e-06,6.290740251185434e-07
1,6,1,1.115220361420125e-06,6.130286850803511e-07
1,6,1,1.0868115563717798e-06,5.966492854196333e-07
1,6,1,1.05822388729315e-06,5.799437871539199e-07
1,6,1,1.029462170505449e-06,5.629203630436758e-07
1,6,1,1.000528843793182e-06,5.455873945950699e-07
1,6,1,9.712831119199885e-07,5.279534687690066e-07
1,6,1,9.41657397450279e-07,5.100273743869343e-07
1,6,1,9.116739525046692e-07,4.918180982245278e-07
1,6,1,8.812522957129941e-07,4.733348207850587e-07
1,6,1,8.504242720594022e-07,4.545869117451194e-07
1,6,1,8.190926812325015e-07,4.3558392506637613e-07
1,6,1,7.873111842583888e-07,4.16335593768186e-07
1,6,1,7.553324725032257e-07,3.9685182435723414e-07
1,6,1,7.230645453104862e-07,3.7714269091183215e-07
1,6,1,6.905460214298767e-07,3.5721842882016705e-07
1,6,1,6.578777367874005e-07,3.3708942817359644e-07
1,6,1,6.251030995575233e-07,3.1676622681804766e-07
1,6,1,5.921314911812517e-07,2.962595030686854e-07
1,6,1,5.587598991047581e-07,2.755800680952481e-07
1,6,1,5.251451591554374e-07,2.5473885798780665e-07
1,6,1,4.911738046281969e-07,2.3374692551514008e-07
1,6,1,4.566844769265948e-07,2.126154315904343e-07
1,6,1,4.2163851733201916e-07,1.9135563646155806e-07
1,6,1,3.861203819647005e-07,1.6997889064572055e-07
1,6,1,3.50350432733696e-07,1.4849662563083684e-07
1,6,1,3.142195941799355e-07,1.269203443683739e-07
1,6,1,2.776511351509621e-07,1.0526161158478773e-07
1,6,1,2.408626919219442e-07,8.35320439408416e-08
1,6,1,2.040380234311856e-07,6.174330007008074e-08
1,6,1,1.6706596939688998e-07,3.990707052948267e-08
1,6,1,1.2997476599035277e-07,1.803506769676888e-08
1,6,1,9.28985391693874e-08,-3.860984349985852e-09
1,6,1,5.585954791738859e-08,-2.576935993400715e-08
1,6,1,1.886677803663008e-08,-4.767834182586968e-08
1,6,1,-1.8175940061709852e-08,-6.957623119703898e-08
1,6,1,-5.530457680522252e-08,-9.145135744437915e-08
1,6,1,-9.250371715149352e-08,-1.1329208784988699e-07
1,6,1,-1.298191491485878e-07,-1.350868370411114e-07
1,6,1,-1.6728394305948324e-07,-1.5682407621931392e-07
1,6,1,-2.048941803595373e-07,-1.784923421244027e-07
1,6,1,-2.4257028297213177e-07,-2.0008024570799862e-07
1,6,1,-2.801788021282773e-07,-2.2157648048863498e-07
1,6,1,-3.177468552574563e-07,-2.4296983056600825e-07
1,6,1,-3.554213384168088e-07,-2.642491782743387e-07
1,6,1,-3.932318027182343e-07,-2.854035114582169e-07
1,6,1,-4.310791020909192e-07,-3.0642193035774815e-07
1,6,1,-4.689006926586182e-07,-3.272936540933079e-07
1,6,1,-5.068439469987946e-07,-3.480080267437312e-07
1,6,1,-5.449612644674499e-07,-3.685545230152229e-07
1,6,1,-5.830969443726103e-07,-3.8892275350164457e-07
1,6,1,-6.21053696185966e-07,-4.0910246954005634e-07
1,6,1,-6.588595910770384e-07,-4.2908356766843176e-07
1,6,1,-6.963699060554642e-07,-4.4885609369527844e-07
1,6,1,-7.334773229955044e-07,-4.6841024639346024e-07
1,6,1,-7.701337964791999e-07,-4.877363808328053e-07
1,6,1,-8.061397506841856e-07,-5.068250113680759e-07
1,6,1,-8.415433467302916e-07,-5.256668143005712e-07
1,6,1,-8.763725191179837e-07,-5.442526302330161e-07
1,6,1,-9.10672719993088e-07,-5.62573466138472e-07
1,6,1,-9.443849013752348e-07,-5.806204971647899e-07
1,6,1,-9.774777550882922e-07,-5.983850681966266e-07
1,6,1,-1.010102046494033e-06,-6.158586951972773e-07
1,6,1,-1.0421852012967804e-06,-6.330330663525591e-07
1,6,1,-1.0736731137160204e-06,-6.499000430387455e-07
1,6,1,-1.1046808785082971e-06,-6.664516606360963e-07
1,6,1,-1.1351894765862695e-06,-6.826801292089107e-07
1,6,1,-1.16508698555992e-06,-6.985778340722507e-07
1,6,1,-1.1942021374331489e-06,-7.141373362645805e-07
1,6,1,-1.2224960861163352e-06,-7.293513729445492e-07
1,6,1,-1.2498096733396326e-06,-7.442128577290615e-07
1,6,1,-1.2761551194039245e-06,-7.587148809886233e-07
1,6,1,-1.3015965063189054e-06,-7.72850710114756e-07
1,6,1,-1.326102122605487e-06,-7.866137897730661e-07
1,6,1,-1.3498752895508084e-06,-7.999977421543296e-07
1,6,1,-1.373054052508044e-06,-8.12996367234745e-07
1,6,1,-1.3956986120263627e-06,-8.256036430553126e-07
1,6,1,-1.41775244624026e-06,-8.378137260291465e-07
1,6,1,-1.4393819043480883e-06,-8.496209512844002e-07
1,6,1,-1.460659828079009e-06,-8.610198330494143e-07
1,6,1,-1.4813325293252173e-06,-8.720050650856801e-07
1,6,1,-1.501382332199962e-06,-8.825715211732422e-07
1,6,1,-1.5208502249431009e-06,-8.927142556522605e-07
1,6,1,-1.5396435805448933e-06,-9.024285040236051e-07
1,6,1,-1.5576453542820807e-06,-9.117096836105751e-07
1,6,1,-1.5747151833013998e-06,-9.205533942831018e-07
1,6,1,-1.5907754985339678e-06,-9.289554192451362e-07
1,6,1,-1.6057900280717212e-06,-9.369117258853095e-07
1,6,1,-1.619717854544288e-06,-9.444184666904018e-07
1,6,1,-1.632492097866724e-06,-9.514719802206553e-07
1,6,1,-1.64415282162492e-06,-9.580687921455136e-07
1,6,1,-1.6548251600726212e-06,-9.642056163379702e-07
1,6,1,-1.6644828574513933e-06,-9.698793560253433e-07
1,6,1,-1.6732108291633703e-06,-9.750871049939769e-07
1,6,1,-1.6809590623275824e-06,-9.798261488450845e-07
1,6,1,-1.6877347103196684e-06,-9.840939662987017e-07
1,6,1,-1.6936478697937678e-06,-9.87888230542495e-07
1,6,1,-1.6985901344909478e-06,-9.91206810621983e-07
1,6,1,-1.702484857212937e-06,-9.940477728685592e-07
1,6,1,-1.7053470199612951e-06,-9.96409382361558e-07
1,6,1,-1.7071932831029863e-06,-9.982901044204783e-07
1,6,1,-1.707894113641684e-06,-9.996886061233698e-07
1,6,1,-1.7075242051318688e-06,-1.0006037578472828e-06
1,6,1,-1.7062133483825864e-06,-1.0010346348265994e-06
1,6,1,-1.7038540124949092e-06,-1.0009805187249813e-06
1,6,1,-1.7004994587405804e-06,-1.0004408992165963e-06
1,6,1,-1.696272604765136e-06,-9.994154755722155e-07
1,6,1,-1.6912522818143153e-06,-9.979041582457059e-07
1,6,1,-1.6854621311748962e-06,-9.959070704563755e-07
1,6,1,-1.6790028799958373e-06,-9.934245497625587e-07
1,6,1,-1.6719494526933812e-06,-9.90457149621758e-07
1,6,1,-1.6642377539895936e-06,-9.87005640932582e-07
1,6,1,-1.6559015966162268e-06,-9.830710135536353e-07
1,6,1,-1.646943827103675e-06,-9.786544777944256e-07
1,6,1,-1.6371971115793415e-06,-9.737574658732578e-07
1,6,1,-1.626407980352223e-06,-9.68381633336973e-07
1,6,1,-1.6145588866673717e-06,-9.62528860437273e-07
1,6,1,-1.6017658737635172e-06,-9.562012534582375e-07
1,6,1,-1.5879878091077149e-06,-9.494011459895057e-07
1,6,1,-1.5732242882114254e-06,-9.421311001394278e-07
1,6,1,-1.5575479608540822e-06,-9.343939076823327e-07
1,6,1,-1.5410260462052577e-06,-9.261925911338671e-07
1,6,1,-1.523673879873156e-06,-9.175304047481705e-07
1,6,1,-1.505559017188902e-06,-9.084108354304359e-07
1,6,1,-1.48677057777902e-06,-8.988376035581836e-07
1,6,1,-1.4673123058771477e-06,-8.888146637043375e-07
1,6,1,-1.447239640970684e-06,-8.783462052549428e-07
1,6,1,-1.4267182482017918e-06,-8.674366529141028e-07
1,6,1,-1.4056736151282614e-06,-8.560906670884428e-07
1,6,1,-1.3841375656688018e-06,-8.443131441431254e-07
1,6,1,-1.3622465747630151e-06,-8.321092165211613e-07
1,6,1,-1.3398068440472197e-06,-8.194842527174642e-07
1,6,1,-1.316772331400526e-06,-8.064438570988141e-07
1,6,1,-1.2930575366111958e-06,-7.929938695606007e-07
1,6,1,-1.2688343166880269e-06,-7.791403650109433e-07
1,6,1,-1.2441949114653565e-06,-7.648896526725123e-07
1,6,1,-1.2190973480154336e-06,-7.502482751921279e-07
1,6,1,-1.1935557563424045e-06,-7.352230075479796e-07
1,6,1,-1.1675453357528288e-06,-7.198208557441168e-07
1,6,1,-1.1411807860869991e-06,-7.040490552816933e-07
1,6,1,-1.1145078777871286e-06,-6.879150693963317e-07
1,6,1,-1.0875410105243918e-06,-6.714265870509081e-07
1,6,1,-1.0602576258030948e-06,-6.545915206730579e-07
1,6,1,-1.0325700507750608e-06,-6.374180036267627e-07
1,6,1,-1.0046000697104891e-06,-6.199143874075381e-07
1,6,1,-9.763989433551651e-07,-6.020892385509736e-07
1,6,1,-9.478668485544224e-07,-5.839513352447229e-07
1,6,1,-9.19174248623274e-07,-5.655096636344976e-07
1,6,1,-8.903780345247065e-07,-5.467734138151926e-07
1,6,1,-8.613510503161652e-07,-5.277519754989811e-07
1,6,1,-8.32050011712571e-07,-5.084549333530682e-07
1,6,1,-8.023990146074669e-07,-4.888920620007891e-07
1,6,1,-7.723791332601162e-07,-4.690733206808947e-07
1,6,1,-7.420352854060695e-07,-4.4900884756117883e-07
1,6,1,-7.113419053247824e-07,-4.287089537040808e-07
1,6,1,-6.803602399554132e-07,-4.0818411668353647e-07
1,6,1,-6.490892406153461e-07,-3.874449738541509e-07
1,6,1,-6.173416366090741e-07,-3.6650231527572165e-07
1,6,1,-5.852096161237051e-07,-3.4536707629823973e-07
1,6,1,-5.528144372316878e-07,-3.240503298147305e-07
1,6,1,-5.200291165388847e-07,-3.025632781916392e-07
1,6,1,-4.86772381680161e-07,-2.809172448889099e-07
1,6,1,-4.531517404954379e-07,-2.5912366578441266e-07
1,6,1,-4.191889306326303e-07,-2.3719408021992234e-07
1,6,1,-3.847369541161423e-07,-2.151401217884056e-07
1,6,1,-3.499160881772277e-07,-1.92973508884897e-07
1,6,1,-3.1483478061745933e-07,-1.7070603504569842e-07
1,6,1,-2.795061318939686e-07,-1.4834955910298133e-07
1,6,1,-2.439203959767126e-07,-1.2591599518406186e-07
1,6,1,-2.0798609540559937e-07,-1.0341730258661615e-07
1,6,1,-1.7172946086273298e-07,-8.086547556286268e-08
1,6,1,-1.3527713282292536e-07,-5.8272533047221334e-08
1,6,1,-9.868710345614567e-08,-3.5650508363128234e-08
1,6,1,-6.184524840455725e-08,-1.3011438945509205e-08
1,6,1,-2.4860220707092195e-08,9.632643884135564e-09
1,6,1,1.2150102659934831e-08,3.226972505302654e-08
1,6,1,4.926005442883657e-08,5.4887815746122146e-08
1,6,1,8.64406761796319e-08,7.747496325296583e-08
1,6,1,1.2377878324497084e-07,1.0001926061764619e-07
1,6,1,1.6112393141119285e-07,1.2250885605872885e-07
1,6,1,1.9843913904834038e-07,1.4493196212797515e-07
1,6,1,2.358285509614813e-07,1.6727686457897016e-07
1,6,1,2.732348275686476e-07,1.895319309194099e-07
1,6,1,3.106194220541544e-07,2.1168561862369863e-07
1,6,1,3.479961296557032e-07,2.3372648298563894e-07
1,6,1,3.854196504023145e-07,2.5564318459430477e-07
1,6,1,4.228443058944096e-07,2.7742449641962024e-07
1,6,1,4.6041084766413787e-07,2.9905931049766443e-07
1,6,1,4.980222603368919e-07,3.2053664420923534e-07
1,6,1,5.356210226394554e-07,3.418456461486728e-07
1,6,1,5.732687157408928e-07,3.6297560158331587e-07
1,6,1,6.10752430174351e-07,3.839159375072035e-07
1,6,1,6.479792678134052e-07,4.046562272956768e-07
1,6,1,6.850205460877698e-07,4.2518619497037097e-07
1,6,1,7.218847084059785e-07,4.454957190866617e-07
1,6,1,7.58501759403902e-07,4.6557483625793585e-07
1,6,1,7.949942057279651e-07,4.854137443330667e-07
1,6,1,8.313941585612268e-07,5.050028052451821e-07
1,6,1,8.675551865295844e-07,5.243325475512185e-07
1,6,1,9.034228274074792e-07,5.433936686828507e-07
1,6,1,9.389239607795996e-07,5.621770369301896e-07
1,6,1,9.739937100837453e-07,5.806736931801547e-07
1,6,1,1.0085322326260723e-06,5.988748524316792e-07
1,6,1,1.042416950939546e-06,6.167719051098994e-07
1,6,1,1.0754575778457377e-06,6.343564182012542e-07
1,6,1,1.1077351366401032e-06,6.516201362309849e-07
1,6,1,1.139298955727834e-06,6.68554982103911e-07
1,6,1,1.170016464718016e-06,6.851530578285927e-07
1,6,1,1.1999429388704636e-06,7.014066451440884e-07
1,6,1,1.22902396121432e-06,7.173082060675161e-07
1,6,1,1.2572753318868018e-06,7.328503833795365e-07
1,6,1,1.284909760772484e-06,7.480260010637317e-07
1,6,1,1.3119846636113044e-06,7.628280647146608e-07
1,6,1,1.3384396809565811e-06,7.772497619281667e-07
1,6,1,1.3642561077656643e-06,7.912844626862837e-07
1,6,1,1.3895617115534468e-06,8.04925719747893e-07
1,6,1,1.4142930458782635e-06,8.181672690550756e-07
1,6,1,1.4383875067469192e-06,8.310030301639584e-07
1,6,1,1.4619982413784044e-06,8.43427106707726e-07
1,6,1,1.4848602902000672e-06,8.554337868983985e-07
1,6,1,1.5069442962760303e-06,8.670175440729543e-07
1,6,1,1.528333445772687e-06,8.781730372884117e-07
1,6,1,1.5488322266039583e-06,8.888951119695727e-07
1,6,1,1.5684844536731715e-06,8.991788006122905e-07
1,6,1,1.5874077701306682e-06,9.090193235443304e-07
1,6,1,1.6055728731151618e-06,9.184120897451707e-07
1,6,1,1.6228894580434444e-06,9.273526977254224e-07
1,6,1,1.6393840163871567e-06,9.358369364659364e-07
1,6,1,1.655130529296616e-06,9.43860786416111e-07
1,6,1,1.6702116012457763e-06,9.514204205504151e-07
1,6,1,1.6845205886503266e-06,9.585122054816877e-07
1,6,1,1.6980797816428789e-06,9.651327026293704e-07
1,6,1,1.7109656145830092e-06,9.7127866944047e-07
1,6,1,1.7228847870972604e-06,9.769470606607274e-07
1,6,1,1.733778424384784e-06,9.82135029653185e-07
1,6,1,1.743676449772561e-06,9.868399297610997e-07
1,6,1,1.752492952591802e-06,9.910593157119245e-07
1,6,1,1.7601083457781164e-06,9.947909450588955e-07
1,6,1,1.7663939141138195e-06,9.980327796565935e-07
1,6,1,1.771348252647969e-06,1.000782987166703e-06
1,6,1,1.7751977714440407e-06,1.0030399425900686e-06
1,6,1,1.77815444581987e-06,1.0048022298210312e-06
1,6,1,1.7801374424995542e-06,1.0060686432199408e-06
1,6,1,1.781177880027178e-06,1.0068381891996437e-06
1,6,1,1.7813012575757344e-06,1.0071100878216727e-06
1,6,1,1.7804378879071912e-06,1.0068837743977936e-06
1,6,1,1.7786544427695296e-06,1.0061589010924942e-06
1,6,1,1.7759930634623842e-06,1.0049353385219368e-06
1,6,1,1.7724984287299056e-06,1.00321317734483e-06
1,6,1,1.7681548153432916e-06,1.0009927298406086e-06
1,6,1,1.7631298967025077e-06,9.98274531470244e-07
1,6,1,1.7573803868337876e-06,9.950593424149256e-07
1,6,1,1.7508029015420705e-06,9.913481490877852e-07
1,6,1,1.7435527108574338e-06,9.871421656137376e-07
1,6,1,1.7356840094702535e-06,9.824428352724219e-07
1,6,1,1.7270182829410832e-06,9.77251831899121e-07
1,6,1,1.7176156113543e-06,9.715710612384198e-07
1,6,1,1.7075405766109729e-06,9.65402662245233e-07
1,6,1,1.6966774157117691e-06,9.587490083277005e-07
1,6,1,1.6850431827899905e-06,9.516127085262865e-07
1,6,1,1.672565472357525e-06,9.439966086232609e-07
1,6,1,1.6592039915374855e-06,9.359037921765536e-07
1,6,1,1.6448676078637333e-06,9.273375814717863e-07
1,6,1,1.6295538740848166e-06,9.183015383860722e-07
1,6,1,1.6133438503155838e-06,9.087994651569573e-07
1,6,1,1.5962936503471411e-06,8.988354050496373e-07
1,6,1,1.5785162687987086e-06,8.884136429153441e-07
1,6,1,1.5601381241988816e-06,8.775387056335297e-07
1,6,1,1.5412737014806264e-06,8.662153624302125e-07
1,6,1,1.5219090530270404e-06,8.54448625064569e-07
1,6,1,1.502067591808792e-06,8.422437478755757e-07
1,6,1,1.4818561536840128e-06,8.29606227680213e-07
